,1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,class
1613,0.068520493,0.105690857,3.049620539,0.218848371,0.245766369,0.506427742,0.037198937,0.133783631,-24.43736951,2.387047701,0.08587771,0.274146542,0.39993834,0.199795592,0.26414967,0.109500134,0.059011269,0.094479632,0.071433944,0.119174624,0.032239306,0.005145707,0.001348906,0.149715503,0.004568781,0.014660308,0.005375788,0.117159008,0.001454222,0.002498733,0.006557075,0.044575419,0.001520681,0.067568151,0.06809266,0.058825524,0.239238316,0.110420346,0.040833931,0.579092731,0.041118367,0.208623939,2.052180308,0.789404629,0.542851557,0.401822078,0.314868194,0.223395886,0.204424389,0.204585707,0.192744469,0.173902485,0.155793131,0.165890271,0.148002946,0.006451307,0.001537651,0.130755721,0.006419371,0.018585241,0.005168723,0.113657235,0.0023564,0.003165144,0.00939748,0.0578514,0.002130063,0.029829627,120,0.274049742,124,Minimal
1614,0.054029755,0.117423582,3.095924533,0.161947062,0.202366999,0.525634307,0.02180229,0.088041519,-23.84594623,1.856610694,0.360771818,0.508137976,0.326380427,0.393159326,-0.018834637,0.126157744,0.008842414,0.063078068,0.122943604,0.133176789,0.10274312,0.005633212,0.001844487,0.075709962,0.010661075,0.023593742,0.006088105,0.088175827,0.00147194,0.002736945,0.006953242,0.083591213,0.002092878,0.050647724,0.037211589,0.04413096,0.179109442,0.057937924,0.035620143,0.41954697,0.025733238,0.077230183,1.898029407,0.879595186,0.511727905,0.366919866,0.381436521,0.317218087,0.278919561,0.248821315,0.243341552,0.209531717,0.193574271,0.191858655,0.155143651,0.006028272,0.002441037,0.071376977,0.013136034,0.022214216,0.005858914,0.095806657,0.002038643,0.003183525,0.006920301,0.066031401,0.002933065,0.020868448,133.3333333,0.194007859,129,Minimal
1615,0.07240237,0.051088527,2.980595786,0.199241385,0.244763668,0.505624955,0.013034594,0.101736197,-24.75853968,2.301573086,0.041990572,0.299919108,0.114233066,0.138099612,-0.010577059,0.053445799,0.072720225,0.200423459,0.120352121,0.043552838,0.005926639,0.0099869,0.002211465,0.104208718,0.005220247,0.020951267,0.00480225,0.062644784,0.001433901,0.005670655,0.01862903,0.043613016,0.003034256,0.042242503,0.049233932,0.063424275,0.31362693,0.058561536,0.03053078,0.410553991,0.011537512,0.115259258,1.819395479,0.686982797,0.486541265,0.400221307,0.344306411,0.303095435,0.257071083,0.249951639,0.192526816,0.212056051,0.192619124,0.173686211,0.159054758,0.011265344,0.002425461,0.073636835,0.005919088,0.019042346,0.004152556,0.057827678,0.00198652,0.006197933,0.015347875,0.0349009,0.003421846,0.018934351,120,0.152845114,126,Minimal
1616,0.034345249,0.04778207,3.087851314,0.132133101,0.197402555,0.164068534,0.016656406,0.043673106,-25.85673615,3.120240259,-0.197206541,0.24164738,0.031971074,0.195573993,0.207280455,0.402319833,0.128581015,-0.084284923,-0.167668815,-0.030800961,-0.0559337,0.031446571,0.006467468,0.083949619,0.005037218,0.01156724,0.006976638,0.094089527,0.001029111,0.0024084,0.017280439,0.035531808,0.008651722,0.048780507,0.016006146,0.048612425,0.161505993,0.042272141,0.042036411,0.126228368,0.012226349,0.02425683,1.344366946,0.580672021,0.397952203,0.255885832,0.228086013,0.212288042,0.210188258,0.198615569,0.190587971,0.169256956,0.170186334,0.166184442,0.163741488,0.018672178,0.005483892,0.053401505,0.004351698,0.010593139,0.005389517,0.053352281,0.001103956,0.002161504,0.012949836,0.026698462,0.00625533,0.013999111,200,0.136169142,126,Minimal
1617,0.107548258,0.104651375,3.007059451,0.222107015,0.231449816,0.799800877,0.01733066,0.215880377,-24.0575626,2.375509756,-0.023791791,0.202969607,0.114829013,0.008273884,0.139298989,0.080322494,-0.020747207,-0.035243316,-0.048410236,0.044657622,0.05394552,0.009185439,0.003536163,0.144259377,0.013261055,0.01568737,0.010197217,0.062217581,0.001900367,0.003805,0.009022979,0.01981967,0.003844901,0.048299057,0.095411673,0.066600063,0.232651933,0.117046933,0.040476956,0.786605938,0.016015716,0.251540764,1.647664877,0.798123974,0.44920874,0.360442419,0.262417871,0.218784963,0.203419813,0.1529165,0.160438754,0.167409133,0.15797834,0.152059601,0.139211347,0.008782683,0.00376679,0.075749627,0.01379271,0.014161134,0.010612252,0.042127455,0.002509721,0.003900369,0.008632267,0.0193817,0.004531756,0.017338531,120,0.265847192,124,Minimal
1618,0.080777036,0.072156225,3.055190244,0.236890567,0.246725312,0.734247326,0.03464832,0.172994197,-26.51850907,1.592458517,0.193158134,0.166946145,0.181878214,0.05201403,0.191816413,0.254235679,0.120031154,0.07391642,0.066410368,0.147551102,0.028463835,0.004165674,0.002953527,0.226704986,0.002511792,0.003667257,0.005055604,0.092859784,0.000985705,0.001463721,0.002418941,0.014497533,0.002787659,0.076307951,0.054327626,0.056079103,0.19834134,0.114321099,0.046574887,0.461155463,0.033934933,0.182621884,1.942940257,0.720129087,0.378646209,0.324844729,0.248587868,0.201853791,0.204344983,0.21217796,0.149953883,0.164742863,0.13293232,0.133596118,0.137781309,0.004969244,0.003623309,0.118016366,0.003108022,0.004706404,0.003889277,0.096439735,0.000982886,0.001259172,0.002285683,0.020280804,0.002317069,0.021094837,120,0.201640135,123,Minimal
1619,0.106212488,0.101448915,2.968161049,0.235952071,0.238353937,0.787310113,0.019403187,0.198135249,-24.49577997,1.981384832,0.297123746,0.479848385,0.237424566,0.123597482,0.114651193,0.160263237,0.069752633,0.098661308,0.081673534,0.065375042,0.080357026,0.005968,0.002439622,0.154127794,0.004045547,0.011521172,0.006537572,0.103196122,0.001215207,0.002699705,0.006403594,0.022911079,0.002133303,0.057195589,0.099286664,0.071212834,0.246836677,0.110871861,0.040438728,0.738864146,0.019178639,0.232081429,1.632714377,0.921484073,0.475753835,0.350843903,0.298278457,0.257360303,0.208430893,0.19059995,0.178589083,0.166945961,0.16482527,0.162584335,0.147236754,0.006396643,0.002697954,0.101237607,0.004496638,0.012375739,0.005939201,0.080370462,0.001287891,0.00333741,0.006341125,0.022870705,0.002267674,0.026496839,120,0.152835052,123,Minimal
1620,0.022816629,0.060764141,2.961473459,0.137815762,0.213956107,0.126189003,0.021341984,0.030800259,-26.56674166,3.049161552,0.542389855,0.470849255,0.10469281,-0.01118744,-0.186446762,-0.118304551,-0.160189624,-0.014026551,0.048089915,0.109115769,0.066108678,0.002315292,0.000323228,0.128740234,0.026700852,0.014255494,0.005379397,0.204609593,0.000198316,0.004585723,0.003120497,0.017987409,0.000439177,0.074939332,0.023162701,0.073860268,0.363602008,0.068923479,0.050773441,0.18632742,0.01943103,0.052733845,2.396411048,0.672618342,0.363709247,0.41263021,0.279044294,0.292119144,0.285696768,0.267206807,0.224463322,0.225785567,0.18133501,0.160233579,0.151090906,0.003126341,0.000483082,0.08577709,0.031750543,0.015331138,0.004396311,0.113722282,0.000329104,0.00691968,0.004269185,0.016822874,0.000593876,0.02187085,133.3333333,0.162957278,127,Minimal
1621,0.019630496,0.058677557,2.979201982,0.131900111,0.200935176,0.19818672,0.034648675,0.049449088,-26.96740757,2.697318952,0.33469147,0.660967631,-0.2244136,-0.069601465,-0.13907219,-0.086589114,0.197605918,0.292519429,0.246507072,0.246220268,0.161580888,0.002365978,0.001540178,0.043423755,0.00163355,0.006479415,0.007602493,0.268079112,0.000355042,0.002787502,0.00754102,0.038775545,0.00113159,0.080738119,0.015997614,0.071462337,0.406370172,0.072202499,0.048855672,0.290328818,0.036905562,0.103550707,2.284444564,0.792618406,0.437973919,0.490581232,0.441180139,0.389036955,0.323104668,0.24933704,0.187624331,0.209571248,0.177877287,0.165879981,0.16749425,0.003042037,0.002329804,0.043095363,0.002118229,0.00764492,0.009446617,0.143269579,0.000622375,0.003858639,0.009201913,0.040693983,0.001420881,0.033848336,120,0.133940182,125,Minimal
1622,0.094907445,0.093340977,3.122759422,0.229274682,0.233854508,0.869272995,0.011905711,0.184026292,-23.40478332,1.751287203,0.197684212,0.305225847,0.080078504,0.105910846,0.033274759,0.061734759,-0.003542186,0.093186722,-0.044638285,0.029120596,0.044840226,0.005401208,0.005823078,0.111520942,0.005105281,0.019143575,0.005986627,0.072372403,0.001692737,0.004025862,0.00737821,0.049261551,0.003626317,0.047339511,0.053272678,0.060540589,0.190937742,0.065145798,0.026931539,0.522988489,0.012868281,0.147292053,1.643038489,0.654793062,0.433135288,0.31926211,0.307673451,0.222641148,0.186891613,0.182398993,0.189239701,0.169038812,0.179628035,0.147831945,0.139672194,0.006232659,0.005683266,0.079955775,0.004933616,0.018909212,0.004737095,0.075429618,0.00197526,0.004031558,0.007766491,0.043010052,0.003397284,0.021699316,120,0.15007776,126,Minimal
1623,0.056165385,0.125134028,2.998780344,0.183719319,0.226100666,0.448450148,0.022699479,0.093088245,-25.32969273,2.554295808,0.410667517,0.513232046,0.128795026,0.248285054,0.158473407,0.12076037,0.029586673,0.080914245,-0.057099319,-0.028481814,-0.059078096,0.007836899,0.003525643,0.184377661,0.004522252,0.00794338,0.00662157,0.096320961,0.000775607,0.001793008,0.01045301,0.022744374,0.001980999,0.064290185,0.045746893,0.084072715,0.229440535,0.096233287,0.054541188,0.386677425,0.020285068,0.100926627,1.806895383,0.675751624,0.478312307,0.368112039,0.280996273,0.240658827,0.19956639,0.241645838,0.187123316,0.173709094,0.171997672,0.146991968,0.139389958,0.009331521,0.004954715,0.085237157,0.005777518,0.007594385,0.007025568,0.074626495,0.000998929,0.002106433,0.008817179,0.022788749,0.002454719,0.016369718,120,0.164222874,125,Minimal
1624,0.068581268,0.123330826,3.095633394,0.191642815,0.223693812,0.559867627,0.014206996,0.130167956,-23.7679837,2.037022092,0.185751815,0.679994956,0.355341266,0.03456402,0.019690891,0.106307927,-0.122652979,-0.131436846,0.014762711,0.117847998,0.071213321,0.011143848,0.001706167,0.155992162,0.011741004,0.017156521,0.006449049,0.117385791,0.00146077,0.002480723,0.004765905,0.018283055,0.001310766,0.057855485,0.053596384,0.079610532,0.154410127,0.075982125,0.041665743,0.413949722,0.013186058,0.147184767,1.467331916,0.634105832,0.486978844,0.373940866,0.316414624,0.243665468,0.220238045,0.228489552,0.196443656,0.18080399,0.180890413,0.160100134,0.167220844,0.013764795,0.002111146,0.074870768,0.015645355,0.016560952,0.005120278,0.069308503,0.001851299,0.002987669,0.006144444,0.019136691,0.001520219,0.020222205,120,0.191124421,126,Minimal
1625,0.088200938,0.105372549,3.084510372,0.192445631,0.216868395,0.758229161,0.017936128,0.145816339,-22.86998639,2.121981983,0.118602686,0.342269788,-0.087928214,0.066385839,0.070604292,-0.014911424,-0.069370011,0.027036629,0.004715279,0.01658542,0.05619561,0.012565469,0.002749778,0.06843159,0.018136323,0.029719517,0.008237225,0.044445999,0.002464095,0.010390426,0.017280309,0.03577723,0.006180378,0.03504254,0.040330689,0.065164368,0.16900104,0.049662653,0.02855422,0.374281518,0.016577362,0.089647024,1.427279895,0.621682179,0.379170921,0.308748661,0.270655028,0.25724645,0.233497436,0.200306074,0.190675031,0.184794044,0.194884814,0.17542055,0.170548458,0.013136846,0.003575284,0.059513011,0.016853397,0.022619935,0.007685999,0.049976173,0.002731898,0.010757775,0.01473544,0.0285884,0.006726681,0.017038789,133.3333333,0.138218391,131,Minimal
1626,0.053795273,0.067986685,2.99414284,0.164334896,0.20901102,0.459955134,0.013861134,0.101975515,-24.35301756,2.578413779,0.138202546,0.54248639,0.215673002,0.216510041,0.086698055,0.114598711,-0.006457099,0.046686519,-0.007389163,0.025143945,0.03826597,0.013433551,0.005595274,0.114780735,0.005722706,0.033701783,0.005802018,0.047090014,0.001309675,0.002080393,0.00760596,0.069705888,0.003233057,0.045832498,0.042091178,0.03937748,0.156340755,0.08281568,0.051439128,0.389683853,0.011774617,0.124103683,1.596899856,0.692577539,0.434540461,0.253984815,0.232964163,0.22085642,0.166710944,0.179603411,0.157598232,0.15031414,0.154188251,0.143552609,0.140646599,0.01800745,0.005806706,0.074268599,0.005561125,0.02712716,0.004448582,0.03799804,0.001357274,0.001934152,0.007059535,0.041427715,0.003135101,0.018315486,120,0.21318408,123,Minimal
1627,0.072091711,0.062740922,3.057217781,0.1978621,0.222560638,0.656573038,0.012544057,0.120082306,-25.93453241,1.619945173,0.157235692,0.32478188,0.05198935,0.329802349,-0.051546853,0.108995562,0.209981107,0.242197183,0.111184228,0.049398356,0.071156695,0.017646507,0.005937597,0.063592762,0.006266038,0.005030232,0.003814271,0.052026341,0.003767048,0.003612645,0.017616694,0.104749187,0.00277858,0.051931806,0.037631306,0.062542312,0.310859773,0.057418202,0.0322493,0.364068721,0.010910302,0.09890161,1.558852887,0.483855038,0.432606735,0.308768786,0.261370203,0.296396107,0.239854396,0.243737663,0.229698838,0.235276326,0.22311427,0.204799559,0.178799565,0.009642045,0.005648532,0.06240955,0.005241114,0.007069923,0.003900723,0.04786179,0.00517782,0.003918396,0.022365477,0.078943825,0.003088028,0.017913002,120,0.152048253,123,Minimal
1628,0.082968984,0.177743455,2.960929358,0.207677801,0.242308201,0.619949618,0.025246641,0.155254362,-23.56544241,2.346853707,0.473397453,0.420434565,0.233360364,0.209622002,0.171229912,-0.023619741,-0.045686217,-0.017523695,0.076940787,0.17711309,0.121235553,0.005145495,0.001405566,0.06909546,0.003891868,0.016770917,0.015440356,0.1266141,0.00095639,0.003502479,0.005482663,0.067401901,0.001267087,0.049204052,0.051144476,0.099424731,0.433152204,0.0682907,0.034439348,0.395103022,0.030698103,0.122847352,1.834633833,0.607860661,0.454679784,0.301712845,0.251949868,0.214323727,0.200889303,0.200013395,0.176362848,0.162112756,0.169584463,0.194979356,0.149841783,0.005769911,0.00198199,0.047616366,0.004882091,0.016781725,0.012942173,0.094528939,0.001345832,0.003835302,0.006299276,0.049738991,0.001449047,0.022374123,133.3333333,0.228702993,131,Minimal
1629,0.087151352,0.083454096,3.025287153,0.195082344,0.217754821,0.699586634,0.012515107,0.140301565,-25.30103071,1.997832617,-0.048071768,0.33299952,-0.130369664,-0.073991096,-0.272460195,-0.166532869,-0.042810396,0.004907774,0.071327515,0.052500342,-0.059367831,0.012747547,0.003162939,0.046396514,0.025401451,0.018958987,0.019470336,0.040614377,0.00273328,0.011699821,0.018399192,0.034076386,0.004732439,0.031868975,0.042352772,0.0437221,0.278725877,0.051137695,0.035353761,0.40243608,0.014934958,0.100565807,2.466882774,0.739131189,0.491719808,0.32572442,0.299214172,0.264368058,0.268228886,0.245473374,0.219682361,0.222424901,0.23224942,0.186227109,0.172703029,0.010895893,0.004534947,0.045748798,0.025400168,0.01555761,0.01259117,0.037004734,0.003442165,0.012087892,0.016461953,0.03205923,0.005166705,0.014632267,133.3333333,0.16290194,129,Minimal
1630,0.11561893,0.105423214,3.0660669,0.249906782,0.258804546,0.713224613,0.018637227,0.213374208,-25.1461154,2.510896048,0.454035295,0.396545623,0.182919576,0.153587311,0.152777852,0.18435853,0.139090573,0.092042202,0.077532311,0.078497212,0.105409592,0.007260354,0.001791786,0.12680028,0.006944183,0.011504738,0.005407016,0.074320434,0.000769911,0.005566816,0.010650092,0.051571523,0.002101934,0.049874029,0.070328426,0.062623705,0.205881364,0.083814648,0.038587203,0.444051188,0.018055241,0.147709267,1.63293379,0.644507088,0.310369076,0.303882246,0.233051498,0.231313557,0.188979425,0.177699161,0.150833552,0.142717881,0.158688652,0.142827131,0.140782023,0.008159687,0.001572482,0.067472348,0.006766807,0.011002858,0.004584302,0.064773086,0.000708137,0.011846821,0.011186221,0.043651419,0.002379236,0.018282481,120,0.176300578,126,Minimal
1631,0.070312032,0.069771205,2.967400192,0.168036915,0.200117172,0.626264584,0.021883464,0.115815384,-24.18575867,1.917732755,-0.169952863,0.354861158,0.009586488,0.225764742,0.029177823,0.042127595,0.027115204,0.036321062,0.009567946,0.106856541,-0.073219183,0.010010473,0.006396482,0.053249156,0.008316302,0.026216303,0.008610301,0.066781561,0.002890359,0.006807299,0.011940804,0.049052151,0.00509643,0.038881859,0.039965649,0.039217538,0.359300287,0.052444798,0.036263098,0.425399857,0.022218105,0.083858205,1.874369716,0.758340908,0.587166507,0.380086808,0.409367572,0.281899947,0.255769286,0.25314811,0.226832096,0.222413703,0.217316316,0.199341195,0.206004025,0.011049282,0.008548201,0.050349175,0.009353099,0.024178898,0.009331159,0.080076147,0.004008587,0.007146154,0.013130986,0.040327646,0.006150163,0.02130889,133.3333333,0.151699645,129,Minimal
1632,0.04954029,0.133404272,3.083959297,0.163345961,0.210776564,0.447831666,0.017292442,0.086408046,-24.11965281,2.32051922,0.392517447,0.623983033,0.240762324,0.240630681,0.249083775,0.176149669,0.066252126,0.07895574,0.038795109,0.054074346,0.01222197,0.010270288,0.001696671,0.088122889,0.003794189,0.015037122,0.007827636,0.149929077,0.001104463,0.002352479,0.005746269,0.033726214,0.001947577,0.04889612,0.041812227,0.089260499,0.167132082,0.068759115,0.040138829,0.392931554,0.015557645,0.108162776,1.971115481,0.714766511,0.521334684,0.320521193,0.313263429,0.260058419,0.2346368,0.217292744,0.195631888,0.185363392,0.161915721,0.154822712,0.1568302,0.012336262,0.002377297,0.036728551,0.004296781,0.015909399,0.007644894,0.075589412,0.001496864,0.002810858,0.00619084,0.018745178,0.002023162,0.019480497,133.3333333,0.189530201,129,Minimal
1633,0.051785529,0.085193145,2.905383021,0.172328582,0.226677721,0.337182057,0.02255738,0.077534268,-25.53466787,2.651406289,0.567990683,0.521928822,0.292277143,0.222594472,0.183705199,0.171915746,0.070854205,0.10709721,0.048610282,0.046258945,0.058125068,0.009517262,0.001200964,0.15353411,0.004333487,0.021913436,0.006509423,0.113230718,0.000605378,0.002144284,0.008456807,0.039298215,0.001185409,0.056977422,0.057236588,0.0837703,0.325336519,0.086628738,0.044291886,0.44128183,0.018034738,0.127180252,2.055964336,0.830123733,0.490632765,0.347405343,0.278863867,0.24561907,0.21012107,0.197851974,0.178639436,0.17542232,0.196513726,0.158786972,0.148161492,0.018778668,0.002092976,0.090787616,0.005510236,0.022981344,0.00657341,0.062724302,0.000994173,0.003116148,0.00873116,0.036347069,0.002031071,0.021983286,120,0.168214654,124,Minimal
1634,0.065418836,0.054298132,3.132085621,0.204893645,0.233685725,0.414748537,0.017745653,0.115068177,-26.29496472,3.019110196,-0.502443897,0.173189017,-0.125066448,-0.217655293,-0.182240898,-0.039943225,0.140075404,-0.05884127,-0.041753096,0.024674445,0.070706339,0.010195741,0.03296655,0.066720528,0.006940812,0.018994191,0.009813337,0.095113317,0.001649647,0.00875053,0.003258981,0.024970192,0.001483939,0.048763577,0.051097799,0.023168259,0.183270206,0.097712419,0.047241587,0.466930436,0.022772497,0.151572411,1.294106353,0.748877975,0.409370055,0.28857309,0.293801044,0.234032951,0.230490622,0.21279012,0.182545721,0.196672394,0.196561813,0.194446472,0.153474361,0.008941916,0.026983259,0.043118666,0.010808011,0.017700263,0.007971056,0.087485677,0.001483771,0.009065241,0.003008568,0.032354505,0.001691905,0.022027307,120,0.217787302,121,Minimal
1635,0.077918816,0.062301364,3.0450175,0.18980859,0.220345834,0.65042639,0.014581008,0.127722323,-24.39550214,1.499459458,-0.340171674,0.389220695,0.013282757,0.363968299,0.105238062,0.159710668,0.183630735,0.266401911,0.196618558,-0.008245532,0.033268637,0.0032523,0.002183148,0.063343839,0.004876855,0.013493591,0.008094793,0.139316465,0.009487859,0.009373997,0.004411021,0.033567827,0.006705223,0.047003819,0.049413907,0.057914332,0.27468193,0.063814858,0.030956523,0.437220999,0.014675451,0.118110191,1.298242111,0.647722449,0.401540048,0.277992108,0.261535177,0.231610705,0.184139965,0.193380035,0.197496434,0.205331664,0.164558682,0.155144454,0.148614646,0.002873053,0.001918785,0.040749098,0.005873307,0.014991915,0.008568463,0.103790405,0.008133952,0.008128066,0.004333563,0.027334305,0.004874435,0.023833927,120,0.197652707,126,Minimal
1636,0.067543541,0.048031922,2.978831445,0.230482187,0.25597789,0.545031799,0.023055323,0.128786178,-25.4705349,2.054022815,0.490096815,0.347917853,0.190924446,0.294977489,0.146559585,0.094181095,0.069549263,0.07836568,0.107365114,0.085680669,0.086237663,0.006273751,0.001097823,0.179762471,0.003669394,0.011109157,0.003685265,0.130764018,0.000766906,0.002256322,0.00539237,0.034412651,0.001035174,0.075116327,0.059458891,0.024701842,0.204410999,0.090352975,0.030265746,0.569953089,0.022248065,0.197454151,1.821153406,0.557094683,0.352087103,0.292829715,0.300956728,0.218642972,0.20562858,0.222106864,0.2024706,0.176927994,0.174375934,0.15840592,0.166322669,0.009376169,0.001468072,0.119713187,0.00507183,0.012977666,0.003449156,0.114820053,0.001179563,0.003237172,0.007353557,0.039847168,0.00126547,0.029981667,120,0.18856616,123,Minimal
1637,0.065471849,0.10943383,3.024790724,0.196918422,0.234333407,0.483722145,0.018663669,0.11139125,-24.3881936,2.58225195,0.345423741,0.348160413,-0.041124256,-0.001430791,-0.022838766,0.037164645,0.012322492,0.056982015,0.036361413,0.029100334,0.002058451,0.017002915,0.002633497,0.118915646,0.008369579,0.014656907,0.011696485,0.106113508,0.000930708,0.005361217,0.008171271,0.030814484,0.005709581,0.051227708,0.049876599,0.061393911,0.204125661,0.091492741,0.04949083,0.407169311,0.017854269,0.135214992,1.439719676,0.596613825,0.414334096,0.282636836,0.236917588,0.197351247,0.176307794,0.164225808,0.161600844,0.145666659,0.144655946,0.135906132,0.138507113,0.013953972,0.002813461,0.065959119,0.007559308,0.015757336,0.009382114,0.068842415,0.000933819,0.0053305,0.006864295,0.024242965,0.005550869,0.014570334,120,0.188172043,125,Minimal
1638,0.055969469,0.130086712,3.010140786,0.185476618,0.232406217,0.41326526,0.033770435,0.097724393,-24.04862428,2.369256182,0.675567198,0.577062586,0.229051065,0.1366624,0.048497257,0.018637959,-0.047539953,0.053455071,-0.013867979,0.058432681,0.039241012,0.007503496,0.000891097,0.100405883,0.0173095,0.014526929,0.00886323,0.089416184,0.000641572,0.003684948,0.016234066,0.078743115,0.001080145,0.056214338,0.043082178,0.077298775,0.239619708,0.081542647,0.041660718,0.367075094,0.023668505,0.145738447,1.457408812,0.62022939,0.438479293,0.29975947,0.225463977,0.201957485,0.18436582,0.188653627,0.171732925,0.149971234,0.142004341,0.134807689,0.136741201,0.007554906,0.000973328,0.096860434,0.013843478,0.013018299,0.008647593,0.072179005,0.000757975,0.003544985,0.012139036,0.080980209,0.001026036,0.017041756,120,0.176590331,126,Minimal
1639,0.066702308,0.125828213,3.071998761,0.180908327,0.21109824,0.483921592,0.028130401,0.129529285,-24.3736464,2.540209298,0.309677208,0.447437848,0.009375279,0.056167129,0.000414327,-0.003368436,-0.034275538,0.016430985,-0.055695954,0.000691488,-0.006115579,0.006558243,0.003903857,0.093328127,0.012598972,0.021245635,0.006628186,0.138426663,0.000729404,0.006684014,0.009795712,0.026244951,0.00249776,0.057403439,0.069736241,0.070990945,0.143825325,0.103657021,0.047217492,0.501750618,0.024567888,0.191355907,1.353554027,0.613404617,0.419206361,0.280766496,0.207894959,0.188738144,0.167963193,0.16071863,0.171463546,0.153421305,0.149484814,0.145509676,0.139359046,0.006556482,0.003512693,0.08318428,0.011546288,0.017324227,0.006066997,0.088138686,0.000813815,0.005511665,0.0081844,0.023707609,0.002182823,0.018125616,120,0.194551458,126,Minimal
1640,0.102418549,0.077585028,3.008147606,0.235144415,0.249643793,0.806743209,0.018092097,0.183152761,-24.22157235,1.991036994,0.295159509,0.451712451,0.238609089,0.20867944,0.127482987,0.178433248,0.042617167,0.093773044,0.082343497,0.0531422,0.067879984,0.007678143,0.002189237,0.114448121,0.007874371,0.014463886,0.006682602,0.086638655,0.001374557,0.003145073,0.008206366,0.036714175,0.002519967,0.047015627,0.07925763,0.065987243,0.298118469,0.090007422,0.033336958,0.666849878,0.016109346,0.205116368,1.699713775,0.601682846,0.500760677,0.305992245,0.270763537,0.252394664,0.236007881,0.215297939,0.193724392,0.188204811,0.176591853,0.172429105,0.158449264,0.009018097,0.002349977,0.09732847,0.009675658,0.014100966,0.006568472,0.068542938,0.001991737,0.003225184,0.008174041,0.037850849,0.002960334,0.023746852,120,0.157050515,125,Minimal
1641,0.126095655,0.05183101,3.01230425,0.267960488,0.24938018,1.086759325,0.016007061,0.254234964,-25.27956969,1.477928443,0.498998163,0.482801208,0.231602441,0.190424582,0.093183463,0.058378497,0.085339926,0.098554361,0.083040084,0.156170771,0.124779213,0.00697607,0.001604085,0.087721757,0.003740875,0.014150344,0.0084611,0.099129431,0.001620129,0.002443041,0.004550612,0.053040766,0.002855837,0.047061518,0.100299658,0.045854426,0.301696493,0.107386876,0.033091698,0.792103688,0.017829152,0.240459319,2.002155546,0.863838269,0.606958016,0.341130873,0.288422258,0.247243212,0.245994747,0.235484723,0.223466657,0.189138959,0.173319148,0.18009357,0.171238846,0.007964284,0.001777908,0.087858919,0.004897527,0.015602758,0.009625967,0.079537815,0.001984065,0.003072744,0.00507093,0.056159369,0.004057506,0.02388338,120,0.238505747,123,Minimal
1642,0.153540751,0.084612396,2.9789136,0.28656788,0.254449786,1.313724759,0.018850405,0.304675192,-23.83375075,1.342730971,0.157482816,0.503571764,0.08112326,0.169629878,0.125268019,0.065627263,0.049308084,0.07060296,0.033629529,0.02325772,-0.000229209,0.01216826,0.002678446,0.039086736,0.006004833,0.017652585,0.00594356,0.11786188,0.002696529,0.003572593,0.006393398,0.025258771,0.003364812,0.04136317,0.109066478,0.081242956,0.284087636,0.109205155,0.035411831,0.767070065,0.023197142,0.26298886,1.840191381,0.707360775,0.59460877,0.393703111,0.369726066,0.298847021,0.27611307,0.252605398,0.242138923,0.2122905,0.22554213,0.208595885,0.186771856,0.018279449,0.002791354,0.035805196,0.006730263,0.027810758,0.006001208,0.092778171,0.004335144,0.004281387,0.006932778,0.029559755,0.004837115,0.025245478,120,0.224397231,122,Minimal
